,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,negre,negre2,marro,roig,roig2,taronja,groc,verd,blau,lila,gris,blanc,label
117,21,21,5,5,1,1,0,63.75,0.011386531207133,0.4836998456790123,0.8211966306584362,0.0,0.0,0.4914426868998628,0.0,0.0,0.3033371913580246,68.49044067215364,21.36568715706447,220k
118,22,22,6,6,2,0,0,0.0,0.0938250171467764,1.2520629715363512,0.4996409893689986,0.0,0.0,1.0348079561042525,0.0,0.0,0.3880529835390947,7.081511488340192,184.9915069873114,120k
119,23,23,7,7,3,1,0,63.75,0.011386531207133,0.4836998456790123,0.8211966306584362,0.0,0.0,0.4914426868998628,0.0,0.0,0.3033371913580246,68.49044067215364,21.36568715706447,220k
120,24,24,8,0,0,0,0,0.011386531207133,0.0,0.0159411436899862,0.0,0.0,0.0,2.0691604509602195,0.1284400720164609,0.1316283007544581,0.0,11.561428326474624,168.40042009602195,560k
121,25,25,9,1,1,1,0,0.0,0.0,0.1284400720164609,0.620338220164609,0.0,0.0,0.8521679955418381,0.0,0.0,0.1411929869684499,4.276325660150891,101.94589120370372,220k
122,26,26,10,2,2,0,0,0.0,0.0,0.0136638374485596,0.2801086676954732,0.0,0.0,0.5547518004115226,0.0,0.0,0.0751511059670781,4.740440672153635,87.85619748799725,220k
123,27,27,11,3,3,1,0,63.76138653120713,0.0,0.0,0.0,0.0,0.0,1.60367905521262,0.0,0.4841553069272977,0.0,73.99969993141289,100.91381601508915,680k
124,28,28,12,4,0,0,0,0.0,0.0,0.1161426183127572,0.193571030521262,0.0,0.0,0.0,0.0,0.0,1.4488222307956105,8.542631172839506,194.32436342592592,270k
125,29,29,13,5,1,1,0,63.75,0.0,0.0,0.0,0.0,0.1808181155692729,1.2693704989711934,0.0,0.0,0.0,71.9856502914952,132.48137967249656,390k
126,30,30,14,6,2,0,0,63.75,0.0,0.011386531207133,0.0,0.0,1.2443201303155007,0.80525548696845,0.0,0.0,0.0,68.36336698388203,98.5727451989026,330k
127,31,31,15,7,3,1,0,63.75,0.0,0.0,0.0,0.0,0.0,1.7767543295610426,0.0,0.0,0.9824299125514404,73.03548846879286,114.20690800754458,470k
128,32,0,0,0,0,0,0,63.83289394718793,0.0,0.0,0.0,0.0,0.0,1.0247878086419753,0.0,0.0,0.0,77.19521604938272,95.00830546982168,680k
129,33,1,1,1,1,1,0,63.75,0.0696855709876543,1.4606642232510287,0.0,0.0,0.0,1.5153195730452675,0.0,0.0,0.0,71.6285686728395,93.74075681584362,180k
130,34,2,2,2,2,0,0,0.1580450531550068,0.0,1.407375257201646,0.0,0.0,0.0,2.3105549125514404,0.0,0.0,0.0,8.397339034636488,147.43052876371743,100K
131,35,3,3,3,3,1,0,0.0,0.0136638374485596,1.840518904320988,0.0,0.0,0.0,2.298712920096022,0.0669528034979423,0.0,0.0227730624142661,7.400334362139918,155.55960112311385,150k
132,36,4,4,4,0,0,0,63.75,0.0,0.2404835390946502,0.8599108367626886,0.0,0.0,0.4449856395747599,0.0,0.0,0.1899273405349794,68.85480967078189,37.23076881858711,220k
133,37,5,5,5,1,1,0,63.75,0.0619427297668038,0.1849172668038408,0.231829775377229,0.0,0.0,0.8712973679698217,0.0,0.0,0.2454936128257887,73.28007115912209,107.52711334019205,820k
134,38,6,6,6,2,0,0,63.809209962277095,0.0,1.333590534979424,0.0,0.0,0.0,2.001752186213992,0.4404310270919067,0.0,0.0756065672153635,70.92579196673525,101.8898694701646,150k
135,39,7,7,7,3,1,0,63.75,0.0,0.011386531207133,0.5702374828532236,0.0,0.2208987054183813,1.787229938271605,0.0,0.0,0.0,69.87048825445817,108.18889853395062,330k
136,40,8,8,0,0,0,0,0.4946309156378601,0.0,0.0,0.0,0.0,0.0,0.9796971450617284,0.0482788923182441,0.0541998885459533,0.011386531207133,11.107788923182442,157.41560570987653,560k
137,41,9,9,1,1,1,0,63.75,0.0,0.5306123542524005,0.0,0.0,0.0,0.4540948645404664,0.0,0.0,0.0,69.28977516289437,46.95350008573388,180k
138,42,10,10,2,2,0,0,63.75,0.0,0.1284400720164609,0.620338220164609,0.0,0.0,0.8521679955418381,0.0,0.0,0.1411929869684499,68.02632566015089,71.20316786694102,220k
139,43,11,11,3,3,1,0,0.3456950874485596,0.0432688185871056,2.160708161865569,0.0,0.0,0.0,2.507769633058985,0.0,0.0,0.0573881172839506,11.406571502057613,172.31647590877915,100k
140,44,12,12,4,0,0,0,0.1867391117969821,0.0,1.1268111282578874,0.0,0.0,0.0,1.2579839677640603,0.0,0.0,0.0505561985596707,6.350951646090535,173.43599965706449,150k
141,45,13,13,5,1,1,0,64.19134194958848,0.0291495198902606,1.1154245970507544,0.0,0.0,0.0,1.687028463648834,0.0,0.0,0.0,69.3385095164609,106.3925593707133,100k
142,46,14,14,6,2,0,0,63.75,0.0,0.0250503686556927,0.039625128600823,0.0,0.0,2.635298782578875,0.0,0.0,2.468144504458162,69.52114947702331,125.28509194958848,270k
